bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure
4,6,2,10,0.0826,100491,4,10,2,10,0.0826,100647,4,20,2,10,0.0826,101964,5,6,2,10,0.0826,100676,5,10,2,10,0.0826,100699,5,20,2,10,0.0826,101989,6,6,2,10,0.0826,100636,6,10,2,10,0.0826,100832,6,20,2,10,0.0826,101985,5,6,2,5,0.0826,101098,5,10,2,5,0.0826,100886,5,20,2,5,0.0826,101542,5,6,3,5,0.0826,100852,5,10,3,5,0.0826,100913,5,20,3,5,0.0826,101612,5,6,4,5,0.0826,100928,5,10,4,5,0.0826,100913,5,20,4,5,0.0826,101586
4,6,2,10,0.0827,100499,4,10,2,10,0.0827,100638,4,20,2,10,0.0827,101957,5,6,2,10,0.0827,100674,5,10,2,10,0.0827,100700,5,20,2,10,0.0827,101985,6,6,2,10,0.0827,100636,6,10,2,10,0.0827,100827,6,20,2,10,0.0827,101980,5,6,2,5,0.0827,101103,5,10,2,5,0.0827,100888,5,20,2,5,0.0827,101534,5,6,3,5,0.0827,100856,5,10,3,5,0.0827,100915,5,20,3,5,0.0827,101611,5,6,4,5,0.0827,100932,5,10,4,5,0.0827,100915,5,20,4,5,0.0827,101586
4,6,2,10,0.0828,100508,4,10,2,10,0.0828,100629,4,20,2,10,0.0828,101949,5,6,2,10,0.0828,100672,5,10,2,10,0.0828,100701,5,20,2,10,0.0828,101981,6,6,2,10,0.0828,100636,6,10,2,10,0.0828,100823,6,20,2,10,0.0828,101974,5,6,2,5,0.0828,101107,5,10,2,5,0.0828,100890,5,20,2,5,0.0828,101525,5,6,3,5,0.0828,100860,5,10,3,5,0.0828,100917,5,20,3,5,0.0828,101609,5,6,4,5,0.0828,100935,5,10,4,5,0.0828,100917,5,20,4,5,0.0828,101587
4,6,2,10,0.0829,100517,4,10,2,10,0.0829,100620,4,20,2,10,0.0829,101941,5,6,2,10,0.0829,100670,5,10,2,10,0.0829,100703,5,20,2,10,0.0829,101977,6,6,2,10,0.0829,100635,6,10,2,10,0.0829,100818,6,20,2,10,0.0829,101968,5,6,2,5,0.0829,101111,5,10,2,5,0.0829,100893,5,20,2,5,0.0829,101516,5,6,3,5,0.0829,100865,5,10,3,5,0.0829,100920,5,20,3,5,0.0829,101608,5,6,4,5,0.0829,100939,5,10,4,5,0.0829,100920,5,20,4,5,0.0829,101587
4,6,2,10,0.083,100526,4,10,2,10,0.083,100612,4,20,2,10,0.083,101932,5,6,2,10,0.083,100668,5,10,2,10,0.083,100704,5,20,2,10,0.083,101972,6,6,2,10,0.083,100635,6,10,2,10,0.083,100813,6,20,2,10,0.083,101962,5,6,2,5,0.083,101116,5,10,2,5,0.083,100895,5,20,2,5,0.083,101507,5,6,3,5,0.083,100869,5,10,3,5,0.083,100922,5,20,3,5,0.083,101607,5,6,4,5,0.083,100942,5,10,4,5,0.083,100922,5,20,4,5,0.083,101587
4,6,2,10,0.0831,100535,4,10,2,10,0.0831,100604,4,20,2,10,0.0831,101923,5,6,2,10,0.0831,100666,5,10,2,10,0.0831,100705,5,20,2,10,0.0831,101967,6,6,2,10,0.0831,100635,6,10,2,10,0.0831,100808,6,20,2,10,0.0831,101956,5,6,2,5,0.0831,101120,5,10,2,5,0.0831,100898,5,20,2,5,0.0831,101498,5,6,3,5,0.0831,100874,5,10,3,5,0.0831,100924,5,20,3,5,0.0831,101605,5,6,4,5,0.0831,100946,5,10,4,5,0.0831,100924,5,20,4,5,0.0831,101587
4,6,2,10,0.0832,100545,4,10,2,10,0.0832,100595,4,20,2,10,0.0832,101914,5,6,2,10,0.0832,100665,5,10,2,10,0.0832,100706,5,20,2,10,0.0832,101962,6,6,2,10,0.0832,100635,6,10,2,10,0.0832,100803,6,20,2,10,0.0832,101949,5,6,2,5,0.0832,101124,5,10,2,5,0.0832,100901,5,20,2,5,0.0832,101489,5,6,3,5,0.0832,100879,5,10,3,5,0.0832,100926,5,20,3,5,0.0832,101603,5,6,4,5,0.0832,100949,5,10,4,5,0.0832,100926,5,20,4,5,0.0832,101587
4,6,2,10,0.0833,100554,4,10,2,10,0.0833,100587,4,20,2,10,0.0833,101905,5,6,2,10,0.0833,100663,5,10,2,10,0.0833,100708,5,20,2,10,0.0833,101957,6,6,2,10,0.0833,100635,6,10,2,10,0.0833,100798,6,20,2,10,0.0833,101942,5,6,2,5,0.0833,101129,5,10,2,5,0.0833,100904,5,20,2,5,0.0833,101480,5,6,3,5,0.0833,100884,5,10,3,5,0.0833,100928,5,20,3,5,0.0833,101602,5,6,4,5,0.0833,100952,5,10,4,5,0.0833,100928,5,20,4,5,0.0833,101587
4,6,2,10,0.0834,100564,4,10,2,10,0.0834,100580,4,20,2,10,0.0834,101895,5,6,2,10,0.0834,100662,5,10,2,10,0.0834,100709,5,20,2,10,0.0834,101952,6,6,2,10,0.0834,100635,6,10,2,10,0.0834,100793,6,20,2,10,0.0834,101935,5,6,2,5,0.0834,101133,5,10,2,5,0.0834,100908,5,20,2,5,0.0834,101471,5,6,3,5,0.0834,100889,5,10,3,5,0.0834,100930,5,20,3,5,0.0834,101600,5,6,4,5,0.0834,100955,5,10,4,5,0.0834,100930,5,20,4,5,0.0834,101587
4,6,2,10,0.0835,100574,4,10,2,10,0.0835,100572,4,20,2,10,0.0835,101885,5,6,2,10,0.0835,100661,5,10,2,10,0.0835,100711,5,20,2,10,0.0835,101946,6,6,2,10,0.0835,100636,6,10,2,10,0.0835,100788,6,20,2,10,0.0835,101928,5,6,2,5,0.0835,101137,5,10,2,5,0.0835,100911,5,20,2,5,0.0835,101461,5,6,3,5,0.0835,100894,5,10,3,5,0.0835,100931,5,20,3,5,0.0835,101598,5,6,4,5,0.0835,100958,5,10,4,5,0.0835,100931,5,20,4,5,0.0835,101587
4,6,2,10,0.0836,100584,4,10,2,10,0.0836,100565,4,20,2,10,0.0836,101875,5,6,2,10,0.0836,100661,5,10,2,10,0.0836,100713,5,20,2,10,0.0836,101940,6,6,2,10,0.0836,100636,6,10,2,10,0.0836,100783,6,20,2,10,0.0836,101921,5,6,2,5,0.0836,101142,5,10,2,5,0.0836,100914,5,20,2,5,0.0836,101452,5,6,3,5,0.0836,100900,5,10,3,5,0.0836,100933,5,20,3,5,0.0836,101595,5,6,4,5,0.0836,100961,5,10,4,5,0.0836,100933,5,20,4,5,0.0836,101587
4,6,2,10,0.0837,100595,4,10,2,10,0.0837,100558,4,20,2,10,0.0837,101865,5,6,2,10,0.0837,100660,5,10,2,10,0.0837,100714,5,20,2,10,0.0837,101934,6,6,2,10,0.0837,100636,6,10,2,10,0.0837,100779,6,20,2,10,0.0837,101913,5,6,2,5,0.0837,101146,5,10,2,5,0.0837,100918,5,20,2,5,0.0837,101442,5,6,3,5,0.0837,100905,5,10,3,5,0.0837,100935,5,20,3,5,0.0837,101593,5,6,4,5,0.0837,100964,5,10,4,5,0.0837,100935,5,20,4,5,0.0837,101586
4,6,2,10,0.0838,100605,4,10,2,10,0.0838,100551,4,20,2,10,0.0838,101854,5,6,2,10,0.0838,100660,5,10,2,10,0.0838,100716,5,20,2,10,0.0838,101928,6,6,2,10,0.0838,100636,6,10,2,10,0.0838,100774,6,20,2,10,0.0838,101905,5,6,2,5,0.0838,101150,5,10,2,5,0.0838,100922,5,20,2,5,0.0838,101433,5,6,3,5,0.0838,100911,5,10,3,5,0.0838,100937,5,20,3,5,0.0838,101590,5,6,4,5,0.0838,100967,5,10,4,5,0.0838,100937,5,20,4,5,0.0838,101586
4,6,2,10,0.0839,100616,4,10,2,10,0.0839,100545,4,20,2,10,0.0839,101843,5,6,2,10,0.0839,100660,5,10,2,10,0.0839,100718,5,20,2,10,0.0839,101922,6,6,2,10,0.0839,100637,6,10,2,10,0.0839,100769,6,20,2,10,0.0839,101897,5,6,2,5,0.0839,101155,5,10,2,5,0.0839,100926,5,20,2,5,0.0839,101423,5,6,3,5,0.0839,100916,5,10,3,5,0.0839,100939,5,20,3,5,0.0839,101588,5,6,4,5,0.0839,100970,5,10,4,5,0.0839,100939,5,20,4,5,0.0839,101585
4,6,2,10,0.084,100627,4,10,2,10,0.084,100538,4,20,2,10,0.084,101832,5,6,2,10,0.084,100660,5,10,2,10,0.084,100719,5,20,2,10,0.084,101915,6,6,2,10,0.084,100637,6,10,2,10,0.084,100764,6,20,2,10,0.084,101889,5,6,2,5,0.084,101159,5,10,2,5,0.084,100929,5,20,2,5,0.084,101414,5,6,3,5,0.084,100922,5,10,3,5,0.084,100941,5,20,3,5,0.084,101585,5,6,4,5,0.084,100973,5,10,4,5,0.084,100941,5,20,4,5,0.084,101585
4,6,2,10,0.0841,100638,4,10,2,10,0.0841,100532,4,20,2,10,0.0841,101820,5,6,2,10,0.0841,100660,5,10,2,10,0.0841,100721,5,20,2,10,0.0841,101908,6,6,2,10,0.0841,100638,6,10,2,10,0.0841,100760,6,20,2,10,0.0841,101881,5,6,2,5,0.0841,101163,5,10,2,5,0.0841,100933,5,20,2,5,0.0841,101404,5,6,3,5,0.0841,100927,5,10,3,5,0.0841,100942,5,20,3,5,0.0841,101582,5,6,4,5,0.0841,100976,5,10,4,5,0.0841,100942,5,20,4,5,0.0841,101584
4,6,2,10,0.0842,100650,4,10,2,10,0.0842,100526,4,20,2,10,0.0842,101809,5,6,2,10,0.0842,100661,5,10,2,10,0.0842,100723,5,20,2,10,0.0842,101901,6,6,2,10,0.0842,100638,6,10,2,10,0.0842,100755,6,20,2,10,0.0842,101872,5,6,2,5,0.0842,101168,5,10,2,5,0.0842,100938,5,20,2,5,0.0842,101395,5,6,3,5,0.0842,100933,5,10,3,5,0.0842,100944,5,20,3,5,0.0842,101579,5,6,4,5,0.0842,100978,5,10,4,5,0.0842,100944,5,20,4,5,0.0842,101583
4,6,2,10,0.0843,100661,4,10,2,10,0.0843,100521,4,20,2,10,0.0843,101797,5,6,2,10,0.0843,100662,5,10,2,10,0.0843,100725,5,20,2,10,0.0843,101894,6,6,2,10,0.0843,100639,6,10,2,10,0.0843,100751,6,20,2,10,0.0843,101863,5,6,2,5,0.0843,101172,5,10,2,5,0.0843,100942,5,20,2,5,0.0843,101385,5,6,3,5,0.0843,100939,5,10,3,5,0.0843,100946,5,20,3,5,0.0843,101575,5,6,4,5,0.0843,100981,5,10,4,5,0.0843,100946,5,20,4,5,0.0843,101582
4,6,2,10,0.0844,100672,4,10,2,10,0.0844,100516,4,20,2,10,0.0844,101785,5,6,2,10,0.0844,100663,5,10,2,10,0.0844,100727,5,20,2,10,0.0844,101886,6,6,2,10,0.0844,100640,6,10,2,10,0.0844,100746,6,20,2,10,0.0844,101854,5,6,2,5,0.0844,101176,5,10,2,5,0.0844,100946,5,20,2,5,0.0844,101375,5,6,3,5,0.0844,100944,5,10,3,5,0.0844,100947,5,20,3,5,0.0844,101572,5,6,4,5,0.0844,100984,5,10,4,5,0.0844,100947,5,20,4,5,0.0844,101581
4,6,2,10,0.0845,100684,4,10,2,10,0.0845,100511,4,20,2,10,0.0845,101772,5,6,2,10,0.0845,100664,5,10,2,10,0.0845,100728,5,20,2,10,0.0845,101879,6,6,2,10,0.0845,100641,6,10,2,10,0.0845,100742,6,20,2,10,0.0845,101845,5,6,2,5,0.0845,101180,5,10,2,5,0.0845,100950,5,20,2,5,0.0845,101366,5,6,3,5,0.0845,100950,5,10,3,5,0.0845,100949,5,20,3,5,0.0845,101568,5,6,4,5,0.0845,100987,5,10,4,5,0.0845,100949,5,20,4,5,0.0845,101580
4,6,2,10,0.0846,100696,4,10,2,10,0.0846,100506,4,20,2,10,0.0846,101760,5,6,2,10,0.0846,100666,5,10,2,10,0.0846,100730,5,20,2,10,0.0846,101871,6,6,2,10,0.0846,100641,6,10,2,10,0.0846,100738,6,20,2,10,0.0846,101836,5,6,2,5,0.0846,101184,5,10,2,5,0.0846,100955,5,20,2,5,0.0846,101356,5,6,3,5,0.0846,100956,5,10,3,5,0.0846,100951,5,20,3,5,0.0846,101565,5,6,4,5,0.0846,100990,5,10,4,5,0.0846,100951,5,20,4,5,0.0846,101579
4,6,2,10,0.0847,100708,4,10,2,10,0.0847,100502,4,20,2,10,0.0847,101747,5,6,2,10,0.0847,100668,5,10,2,10,0.0847,100732,5,20,2,10,0.0847,101863,6,6,2,10,0.0847,100642,6,10,2,10,0.0847,100733,6,20,2,10,0.0847,101826,5,6,2,5,0.0847,101189,5,10,2,5,0.0847,100959,5,20,2,5,0.0847,101346,5,6,3,5,0.0847,100962,5,10,3,5,0.0847,100952,5,20,3,5,0.0847,101561,5,6,4,5,0.0847,100992,5,10,4,5,0.0847,100952,5,20,4,5,0.0847,101578
4,6,2,10,0.0848,100720,4,10,2,10,0.0848,100498,4,20,2,10,0.0848,101734,5,6,2,10,0.0848,100670,5,10,2,10,0.0848,100734,5,20,2,10,0.0848,101855,6,6,2,10,0.0848,100643,6,10,2,10,0.0848,100729,6,20,2,10,0.0848,101816,5,6,2,5,0.0848,101193,5,10,2,5,0.0848,100964,5,20,2,5,0.0848,101337,5,6,3,5,0.0848,100968,5,10,3,5,0.0848,100954,5,20,3,5,0.0848,101557,5,6,4,5,0.0848,100995,5,10,4,5,0.0848,100954,5,20,4,5,0.0848,101576
4,6,2,10,0.0849,100732,4,10,2,10,0.0849,100494,4,20,2,10,0.0849,101721,5,6,2,10,0.0849,100672,5,10,2,10,0.0849,100735,5,20,2,10,0.0849,101846,6,6,2,10,0.0849,100645,6,10,2,10,0.0849,100725,6,20,2,10,0.0849,101806,5,6,2,5,0.0849,101197,5,10,2,5,0.0849,100969,5,20,2,5,0.0849,101327,5,6,3,5,0.0849,100974,5,10,3,5,0.0849,100955,5,20,3,5,0.0849,101553,5,6,4,5,0.0849,100998,5,10,4,5,0.0849,100955,5,20,4,5,0.0849,101574
4,6,2,10,0.085,100744,4,10,2,10,0.085,100491,4,20,2,10,0.085,101707,5,6,2,10,0.085,100675,5,10,2,10,0.085,100737,5,20,2,10,0.085,101838,6,6,2,10,0.085,100646,6,10,2,10,0.085,100722,6,20,2,10,0.085,101796,5,6,2,5,0.085,101201,5,10,2,5,0.085,100973,5,20,2,5,0.085,101317,5,6,3,5,0.085,100979,5,10,3,5,0.085,100956,5,20,3,5,0.085,101549,5,6,4,5,0.085,101001,5,10,4,5,0.085,100956,5,20,4,5,0.085,101573
4,6,2,10,0.0851,100756,4,10,2,10,0.0851,100487,4,20,2,10,0.0851,101694,5,6,2,10,0.0851,100678,5,10,2,10,0.0851,100739,5,20,2,10,0.0851,101829,6,6,2,10,0.0851,100647,6,10,2,10,0.0851,100718,6,20,2,10,0.0851,101786,5,6,2,5,0.0851,101205,5,10,2,5,0.0851,100978,5,20,2,5,0.0851,101308,5,6,3,5,0.0851,100985,5,10,3,5,0.0851,100958,5,20,3,5,0.0851,101544,5,6,4,5,0.0851,101004,5,10,4,5,0.0851,100958,5,20,4,5,0.0851,101571
4,6,2,10,0.0852,100769,4,10,2,10,0.0852,100485,4,20,2,10,0.0852,101680,5,6,2,10,0.0852,100681,5,10,2,10,0.0852,100740,5,20,2,10,0.0852,101820,6,6,2,10,0.0852,100649,6,10,2,10,0.0852,100715,6,20,2,10,0.0852,101775,5,6,2,5,0.0852,101208,5,10,2,5,0.0852,100983,5,20,2,5,0.0852,101298,5,6,3,5,0.0852,100991,5,10,3,5,0.0852,100959,5,20,3,5,0.0852,101540,5,6,4,5,0.0852,101007,5,10,4,5,0.0852,100959,5,20,4,5,0.0852,101569
4,6,2,10,0.0853,100781,4,10,2,10,0.0853,100482,4,20,2,10,0.0853,101666,5,6,2,10,0.0853,100684,5,10,2,10,0.0853,100742,5,20,2,10,0.0853,101811,6,6,2,10,0.0853,100650,6,10,2,10,0.0853,100711,6,20,2,10,0.0853,101765,5,6,2,5,0.0853,101212,5,10,2,5,0.0853,100988,5,20,2,5,0.0853,101289,5,6,3,5,0.0853,100997,5,10,3,5,0.0853,100960,5,20,3,5,0.0853,101535,5,6,4,5,0.0853,101010,5,10,4,5,0.0853,100960,5,20,4,5,0.0853,101567
4,6,2,10,0.0854,100793,4,10,2,10,0.0854,100480,4,20,2,10,0.0854,101652,5,6,2,10,0.0854,100688,5,10,2,10,0.0854,100743,5,20,2,10,0.0854,101802,6,6,2,10,0.0854,100652,6,10,2,10,0.0854,100708,6,20,2,10,0.0854,101754,5,6,2,5,0.0854,101216,5,10,2,5,0.0854,100992,5,20,2,5,0.0854,101279,5,6,3,5,0.0854,101003,5,10,3,5,0.0854,100962,5,20,3,5,0.0854,101530,5,6,4,5,0.0854,101013,5,10,4,5,0.0854,100962,5,20,4,5,0.0854,101565
4,6,2,10,0.0855,100806,4,10,2,10,0.0855,100478,4,20,2,10,0.0855,101638,5,6,2,10,0.0855,100692,5,10,2,10,0.0855,100744,5,20,2,10,0.0855,101793,6,6,2,10,0.0855,100653,6,10,2,10,0.0855,100705,6,20,2,10,0.0855,101743,5,6,2,5,0.0855,101220,5,10,2,5,0.0855,100997,5,20,2,5,0.0855,101270,5,6,3,5,0.0855,101008,5,10,3,5,0.0855,100963,5,20,3,5,0.0855,101526,5,6,4,5,0.0855,101017,5,10,4,5,0.0855,100963,5,20,4,5,0.0855,101563
4,6,2,10,0.0856,100818,4,10,2,10,0.0856,100476,4,20,2,10,0.0856,101624,5,6,2,10,0.0856,100696,5,10,2,10,0.0856,100746,5,20,2,10,0.0856,101783,6,6,2,10,0.0856,100655,6,10,2,10,0.0856,100702,6,20,2,10,0.0856,101732,5,6,2,5,0.0856,101223,5,10,2,5,0.0856,101002,5,20,2,5,0.0856,101260,5,6,3,5,0.0856,101014,5,10,3,5,0.0856,100964,5,20,3,5,0.0856,101521,5,6,4,5,0.0856,101020,5,10,4,5,0.0856,100964,5,20,4,5,0.0856,101560
4,6,2,10,0.0857,100830,4,10,2,10,0.0857,100474,4,20,2,10,0.0857,101609,5,6,2,10,0.0857,100700,5,10,2,10,0.0857,100747,5,20,2,10,0.0857,101773,6,6,2,10,0.0857,100657,6,10,2,10,0.0857,100699,6,20,2,10,0.0857,101721,5,6,2,5,0.0857,101227,5,10,2,5,0.0857,101007,5,20,2,5,0.0857,101251,5,6,3,5,0.0857,101020,5,10,3,5,0.0857,100965,5,20,3,5,0.0857,101516,5,6,4,5,0.0857,101023,5,10,4,5,0.0857,100965,5,20,4,5,0.0857,101558
4,6,2,10,0.0858,100843,4,10,2,10,0.0858,100473,4,20,2,10,0.0858,101595,5,6,2,10,0.0858,100704,5,10,2,10,0.0858,100748,5,20,2,10,0.0858,101763,6,6,2,10,0.0858,100659,6,10,2,10,0.0858,100696,6,20,2,10,0.0858,101709,5,6,2,5,0.0858,101231,5,10,2,5,0.0858,101012,5,20,2,5,0.0858,101242,5,6,3,5,0.0858,101025,5,10,3,5,0.0858,100966,5,20,3,5,0.0858,101510,5,6,4,5,0.0858,101027,5,10,4,5,0.0858,100966,5,20,4,5,0.0858,101555
4,6,2,10,0.0859,100855,4,10,2,10,0.0859,100472,4,20,2,10,0.0859,101580,5,6,2,10,0.0859,100709,5,10,2,10,0.0859,100749,5,20,2,10,0.0859,101753,6,6,2,10,0.0859,100661,6,10,2,10,0.0859,100694,6,20,2,10,0.0859,101698,5,6,2,5,0.0859,101234,5,10,2,5,0.0859,101017,5,20,2,5,0.0859,101232,5,6,3,5,0.0859,101031,5,10,3,5,0.0859,100967,5,20,3,5,0.0859,101505,5,6,4,5,0.0859,101030,5,10,4,5,0.0859,100967,5,20,4,5,0.0859,101553
4,6,2,10,0.086,100867,4,10,2,10,0.086,100472,4,20,2,10,0.086,101565,5,6,2,10,0.086,100714,5,10,2,10,0.086,100750,5,20,2,10,0.086,101743,6,6,2,10,0.086,100663,6,10,2,10,0.086,100692,6,20,2,10,0.086,101686,5,6,2,5,0.086,101238,5,10,2,5,0.086,101022,5,20,2,5,0.086,101223,5,6,3,5,0.086,101037,5,10,3,5,0.086,100968,5,20,3,5,0.086,101500,5,6,4,5,0.086,101034,5,10,4,5,0.086,100968,5,20,4,5,0.086,101550
4,6,2,10,0.0861,100879,4,10,2,10,0.0861,100472,4,20,2,10,0.0861,101551,5,6,2,10,0.0861,100719,5,10,2,10,0.0861,100751,5,20,2,10,0.0861,101733,6,6,2,10,0.0861,100666,6,10,2,10,0.0861,100689,6,20,2,10,0.0861,101674,5,6,2,5,0.0861,101241,5,10,2,5,0.0861,101027,5,20,2,5,0.0861,101214,5,6,3,5,0.0861,101042,5,10,3,5,0.0861,100969,5,20,3,5,0.0861,101494,5,6,4,5,0.0861,101038,5,10,4,5,0.0861,100969,5,20,4,5,0.0861,101547
4,6,2,10,0.0862,100891,4,10,2,10,0.0862,100471,4,20,2,10,0.0862,101536,5,6,2,10,0.0862,100724,5,10,2,10,0.0862,100751,5,20,2,10,0.0862,101722,6,6,2,10,0.0862,100668,6,10,2,10,0.0862,100688,6,20,2,10,0.0862,101662,5,6,2,5,0.0862,101244,5,10,2,5,0.0862,101032,5,20,2,5,0.0862,101205,5,6,3,5,0.0862,101048,5,10,3,5,0.0862,100970,5,20,3,5,0.0862,101489,5,6,4,5,0.0862,101042,5,10,4,5,0.0862,100970,5,20,4,5,0.0862,101544
4,6,2,10,0.0863,100903,4,10,2,10,0.0863,100472,4,20,2,10,0.0863,101521,5,6,2,10,0.0863,100730,5,10,2,10,0.0863,100752,5,20,2,10,0.0863,101712,6,6,2,10,0.0863,100671,6,10,2,10,0.0863,100686,6,20,2,10,0.0863,101650,5,6,2,5,0.0863,101248,5,10,2,5,0.0863,101037,5,20,2,5,0.0863,101196,5,6,3,5,0.0863,101053,5,10,3,5,0.0863,100971,5,20,3,5,0.0863,101483,5,6,4,5,0.0863,101046,5,10,4,5,0.0863,100971,5,20,4,5,0.0863,101541
4,6,2,10,0.0864,100915,4,10,2,10,0.0864,100472,4,20,2,10,0.0864,101506,5,6,2,10,0.0864,100736,5,10,2,10,0.0864,100752,5,20,2,10,0.0864,101701,6,6,2,10,0.0864,100674,6,10,2,10,0.0864,100684,6,20,2,10,0.0864,101638,5,6,2,5,0.0864,101251,5,10,2,5,0.0864,101042,5,20,2,5,0.0864,101188,5,6,3,5,0.0864,101058,5,10,3,5,0.0864,100972,5,20,3,5,0.0864,101478,5,6,4,5,0.0864,101050,5,10,4,5,0.0864,100972,5,20,4,5,0.0864,101537
4,6,2,10,0.0865,100927,4,10,2,10,0.0865,100473,4,20,2,10,0.0865,101491,5,6,2,10,0.0865,100742,5,10,2,10,0.0865,100753,5,20,2,10,0.0865,101690,6,6,2,10,0.0865,100677,6,10,2,10,0.0865,100683,6,20,2,10,0.0865,101625,5,6,2,5,0.0865,101254,5,10,2,5,0.0865,101048,5,20,2,5,0.0865,101179,5,6,3,5,0.0865,101064,5,10,3,5,0.0865,100972,5,20,3,5,0.0865,101472,5,6,4,5,0.0865,101054,5,10,4,5,0.0865,100972,5,20,4,5,0.0865,101534
4,6,2,10,0.0866,100939,4,10,2,10,0.0866,100474,4,20,2,10,0.0866,101475,5,6,2,10,0.0866,100748,5,10,2,10,0.0866,100753,5,20,2,10,0.0866,101679,6,6,2,10,0.0866,100680,6,10,2,10,0.0866,100681,6,20,2,10,0.0866,101613,5,6,2,5,0.0866,101257,5,10,2,5,0.0866,101053,5,20,2,5,0.0866,101170,5,6,3,5,0.0866,101069,5,10,3,5,0.0866,100973,5,20,3,5,0.0866,101466,5,6,4,5,0.0866,101059,5,10,4,5,0.0866,100973,5,20,4,5,0.0866,101530
4,6,2,10,0.0867,100951,4,10,2,10,0.0867,100475,4,20,2,10,0.0867,101460,5,6,2,10,0.0867,100754,5,10,2,10,0.0867,100753,5,20,2,10,0.0867,101668,6,6,2,10,0.0867,100683,6,10,2,10,0.0867,100680,6,20,2,10,0.0867,101600,5,6,2,5,0.0867,101260,5,10,2,5,0.0867,101058,5,20,2,5,0.0867,101162,5,6,3,5,0.0867,101074,5,10,3,5,0.0867,100974,5,20,3,5,0.0867,101460,5,6,4,5,0.0867,101063,5,10,4,5,0.0867,100974,5,20,4,5,0.0867,101527
4,6,2,10,0.0868,100962,4,10,2,10,0.0868,100477,4,20,2,10,0.0868,101445,5,6,2,10,0.0868,100760,5,10,2,10,0.0868,100753,5,20,2,10,0.0868,101656,6,6,2,10,0.0868,100687,6,10,2,10,0.0868,100679,6,20,2,10,0.0868,101587,5,6,2,5,0.0868,101263,5,10,2,5,0.0868,101063,5,20,2,5,0.0868,101154,5,6,3,5,0.0868,101080,5,10,3,5,0.0868,100975,5,20,3,5,0.0868,101454,5,6,4,5,0.0868,101068,5,10,4,5,0.0868,100975,5,20,4,5,0.0868,101523
4,6,2,10,0.0869,100973,4,10,2,10,0.0869,100479,4,20,2,10,0.0869,101430,5,6,2,10,0.0869,100767,5,10,2,10,0.0869,100753,5,20,2,10,0.0869,101645,6,6,2,10,0.0869,100690,6,10,2,10,0.0869,100678,6,20,2,10,0.0869,101575,5,6,2,5,0.0869,101266,5,10,2,5,0.0869,101068,5,20,2,5,0.0869,101145,5,6,3,5,0.0869,101085,5,10,3,5,0.0869,100975,5,20,3,5,0.0869,101448,5,6,4,5,0.0869,101072,5,10,4,5,0.0869,100975,5,20,4,5,0.0869,101519
4,6,2,10,0.087,100985,4,10,2,10,0.087,100481,4,20,2,10,0.087,101415,5,6,2,10,0.087,100773,5,10,2,10,0.087,100753,5,20,2,10,0.087,101633,6,6,2,10,0.087,100694,6,10,2,10,0.087,100677,6,20,2,10,0.087,101562,5,6,2,5,0.087,101269,5,10,2,5,0.087,101073,5,20,2,5,0.087,101137,5,6,3,5,0.087,101090,5,10,3,5,0.087,100976,5,20,3,5,0.087,101442,5,6,4,5,0.087,101077,5,10,4,5,0.087,100976,5,20,4,5,0.087,101515
4,6,2,10,0.0871,100996,4,10,2,10,0.0871,100483,4,20,2,10,0.0871,101399,5,6,2,10,0.0871,100780,5,10,2,10,0.0871,100752,5,20,2,10,0.0871,101622,6,6,2,10,0.0871,100698,6,10,2,10,0.0871,100677,6,20,2,10,0.0871,101548,5,6,2,5,0.0871,101272,5,10,2,5,0.0871,101078,5,20,2,5,0.0871,101129,5,6,3,5,0.0871,101095,5,10,3,5,0.0871,100977,5,20,3,5,0.0871,101436,5,6,4,5,0.0871,101082,5,10,4,5,0.0871,100977,5,20,4,5,0.0871,101511
4,6,2,10,0.0872,101006,4,10,2,10,0.0872,100486,4,20,2,10,0.0872,101384,5,6,2,10,0.0872,100787,5,10,2,10,0.0872,100752,5,20,2,10,0.0872,101610,6,6,2,10,0.0872,100702,6,10,2,10,0.0872,100676,6,20,2,10,0.0872,101535,5,6,2,5,0.0872,101275,5,10,2,5,0.0872,101082,5,20,2,5,0.0872,101121,5,6,3,5,0.0872,101100,5,10,3,5,0.0872,100977,5,20,3,5,0.0872,101430,5,6,4,5,0.0872,101087,5,10,4,5,0.0872,100977,5,20,4,5,0.0872,101507
